SystemCodeNumber,Capacity,Occupancy,LastUpdated
BHMNCPNST01,485,204,2016-10-09 13:04:43
BHMNCPNST01,485,201,2016-10-09 13:30:42
BHMNCPNST01,485,210,2016-10-09 14:03:42
BHMNCPNST01,485,202,2016-10-09 14:30:42
BHMNCPNST01,485,213,2016-10-09 15:04:44
BHMNCPNST01,485,218,2016-10-09 15:30:46
BHMNCPNST01,485,212,2016-10-09 16:03:43
BHMNCPNST01,485,210,2016-10-09 16:30:43
BHMNCPNST01,485,213,2016-10-10 08:04:47
BHMNCPNST01,485,231,2016-10-10 08:30:47
BHMNCPNST01,485,255,2016-10-10 09:04:47
BHMNCPNST01,485,276,2016-10-10 09:30:49
BHMNCPNST01,485,298,2016-10-10 10:03:48
BHMNCPNST01,485,314,2016-10-10 10:30:48
BHMNCPNST01,485,323,2016-10-10 10:57:52
BHMNCPNST01,485,331,2016-10-10 11:30:48
BHMNCPNST01,485,330,2016-10-10 11:44:48
BHMNCPNST01,485,326,2016-10-10 12:30:48
BHMNCPNST01,485,326,2016-10-10 13:04:49
BHMNCPNST01,485,323,2016-10-10 13:30:49
BHMNCPNST01,485,322,2016-10-10 14:03:49
BHMNCPNST01,485,315,2016-10-10 14:30:49
BHMNCPNST01,485,308,2016-10-10 14:50:51
BHMNCPNST01,485,303,2016-10-10 15:30:49
BHMNCPNST01,485,294,2016-10-10 15:57:55
BHMNCPNST01,485,277,2016-10-10 16:30:49
BHMNCPNST01,485,259,2016-10-11 08:04:57
BHMNCPNST01,485,272,2016-10-11 08:30:54
BHMNCPNST01,485,285,2016-10-11 08:57:56
BHMNCPNST01,485,319,2016-10-11 09:30:55
BHMNCPNST01,485,341,2016-10-11 09:57:59
BHMNCPNST01,485,371,2016-10-11 10:30:54
BHMNCPNST01,485,385,2016-10-11 10:57:55
BHMNCPNST01,485,397,2016-10-11 11:23:58
BHMNCPNST01,485,406,2016-10-11 12:03:55
BHMNCPNST01,485,406,2016-10-11 12:30:56
BHMNCPNST01,485,405,2016-10-11 13:04:00
BHMNCPNST01,485,400,2016-10-11 13:31:01
BHMNCPNST01,485,397,2016-10-11 14:04:00
BHMNCPNST01,485,389,2016-10-11 14:30:56
BHMNCPNST01,485,368,2016-10-11 15:00:59
BHMNCPNST01,485,344,2016-10-11 15:33:56
BHMNCPNST01,485,328,2016-10-11 16:01:00
BHMNCPNST01,485,310,2016-10-11 16:26:56
BHMNCPNST01,485,250,2016-10-12 08:04:00
BHMNCPNST01,485,259,2016-10-12 08:31:01
BHMNCPNST01,485,268,2016-10-12 09:03:59
BHMNCPNST01,485,291,2016-10-12 09:26:58
BHMNCPNST01,485,312,2016-10-12 10:01:04
BHMNCPNST01,485,323,2016-10-12 10:31:04
BHMNCPNST01,485,329,2016-10-12 11:01:03
BHMNCPNST01,485,333,2016-10-12 11:31:05
BHMNCPNST01,485,338,2016-10-12 12:04:04
BHMNCPNST01,485,341,2016-10-12 12:31:05
BHMNCPNST01,485,348,2016-10-12 13:04:04
BHMNCPNST01,485,335,2016-10-12 13:34:03
BHMNCPNST01,485,340,2016-10-12 13:57:05
BHMNCPNST01,485,325,2016-10-12 14:34:04
BHMNCPNST01,485,321,2016-10-12 15:01:03
BHMNCPNST01,485,307,2016-10-12 15:30:59
BHMNCPNST01,485,297,2016-10-12 15:57:05
BHMNCPNST01,485,277,2016-10-12 16:31:05
BHMNCPNST01,485,241,2016-10-13 07:57:02
BHMNCPNST01,485,243,2016-10-13 08:31:06
BHMNCPNST01,485,245,2016-10-13 09:04:02
BHMNCPNST01,485,264,2016-10-13 09:31:01
BHMNCPNST01,485,298,2016-10-13 09:57:08
BHMNCPNST01,485,330,2016-10-13 10:31:03
BHMNCPNST01,485,342,2016-10-13 11:04:08
BHMNCPNST01,485,344,2016-10-13 11:31:06
BHMNCPNST01,485,348,2016-10-13 11:57:06
BHMNCPNST01,485,356,2016-10-13 12:31:08
BHMNCPNST01,485,358,2016-10-13 13:04:04
BHMNCPNST01,485,359,2016-10-13 13:31:08
BHMNCPNST01,485,363,2016-10-13 13:57:07
BHMNCPNST01,485,366,2016-10-13 14:31:06
BHMNCPNST01,485,354,2016-10-13 15:04:08
BHMNCPNST01,485,345,2016-10-13 15:31:08
BHMNCPNST01,485,323,2016-10-13 16:04:08
BHMNCPNST01,485,309,2016-10-13 16:31:08
BHMNCPNST01,485,263,2016-10-14 08:01:05
BHMNCPNST01,485,274,2016-10-14 08:27:10
BHMNCPNST01,485,281,2016-10-14 09:01:08
BHMNCPNST01,485,296,2016-10-14 09:27:10
BHMNCPNST01,485,316,2016-10-14 10:01:11
BHMNCPNST01,485,315,2016-10-14 10:27:09
BHMNCPNST01,485,312,2016-10-14 11:01:07
BHMNCPNST01,485,317,2016-10-14 11:27:06
BHMNCPNST01,485,320,2016-10-14 12:01:11
BHMNCPNST01,485,326,2016-10-14 12:27:06
BHMNCPNST01,485,331,2016-10-14 13:01:11
BHMNCPNST01,485,324,2016-10-14 13:27:07
BHMNCPNST01,485,316,2016-10-14 14:01:11
BHMNCPNST01,485,323,2016-10-14 14:34:08
BHMNCPNST01,485,311,2016-10-14 15:01:12
BHMNCPNST01,485,289,2016-10-14 15:27:08
BHMNCPNST01,485,288,2016-10-14 16:01:11
BHMNCPNST01,485,283,2016-10-14 16:34:08
BHMNCPNST01,485,251,2016-10-15 07:54:13
BHMNCPNST01,485,253,2016-10-15 08:34:10
BHMNCPNST01,485,260,2016-10-15 09:01:09
BHMNCPNST01,485,275,2016-10-15 09:27:11
BHMNCPNST01,485,302,2016-10-15 10:01:12
BHMNCPNST01,485,308,2016-10-15 10:27:15
BHMNCPNST01,485,305,2016-10-15 11:01:14
BHMNCPNST01,485,311,2016-10-15 11:27:14
BHMNCPNST01,485,318,2016-10-15 12:01:12
BHMNCPNST01,485,329,2016-10-15 12:27:10
BHMNCPNST01,485,353,2016-10-15 13:01:14
BHMNCPNST01,485,381,2016-10-15 13:34:13
BHMNCPNST01,485,399,2016-10-15 14:01:13
BHMNCPNST01,485,390,2016-10-15 14:27:12
BHMNCPNST01,485,393,2016-10-15 15:01:13
BHMNCPNST01,485,389,2016-10-15 15:27:12
BHMNCPNST01,485,397,2016-10-15 16:01:15
BHMNCPNST01,485,397,2016-10-15 16:27:16
BHMNCPNST01,485,298,2016-10-16 08:04:13
BHMNCPNST01,485,311,2016-10-16 08:27:13
BHMNCPNST01,485,326,2016-10-16 09:01:15
BHMNCPNST01,485,345,2016-10-16 09:27:13
BHMNCPNST01,485,356,2016-10-16 10:04:13
BHMNCPNST01,485,346,2016-10-16 10:34:13
BHMNCPNST01,485,328,2016-10-16 11:01:13
BHMNCPNST01,485,330,2016-10-16 11:27:17
BHMNCPNST01,485,323,2016-10-16 12:01:16
BHMNCPNST01,485,320,2016-10-16 12:27:14
BHMNCPNST01,485,326,2016-10-16 13:01:16
BHMNCPNST01,485,303,2016-10-16 13:27:17
BHMNCPNST01,485,285,2016-10-16 14:01:18
BHMNCPNST01,485,275,2016-10-16 14:34:14
BHMNCPNST01,485,266,2016-10-16 15:01:18
BHMNCPNST01,485,259,2016-10-16 15:31:18
BHMNCPNST01,485,251,2016-10-16 15:57:16
BHMNCPNST01,485,230,2016-10-16 16:31:17
BHMNCPNST01,485,238,2016-10-17 08:01:16
BHMNCPNST01,485,248,2016-10-17 08:27:16
BHMNCPNST01,485,257,2016-10-17 09:01:17
BHMNCPNST01,485,286,2016-10-17 09:27:20
BHMNCPNST01,485,311,2016-10-17 10:04:20
BHMNCPNST01,485,312,2016-10-17 10:31:16
BHMNCPNST01,485,317,2016-10-17 11:04:20
BHMNCPNST01,485,323,2016-10-17 11:31:18
BHMNCPNST01,485,326,2016-10-17 12:04:19
BHMNCPNST01,485,333,2016-10-17 12:31:21
BHMNCPNST01,485,339,2016-10-17 12:57:17
BHMNCPNST01,485,345,2016-10-17 13:31:21
BHMNCPNST01,485,345,2016-10-17 14:04:21
BHMNCPNST01,485,337,2016-10-17 14:31:21
BHMNCPNST01,485,339,2016-10-17 14:57:18
BHMNCPNST01,485,334,2016-10-17 15:31:21
BHMNCPNST01,485,336,2016-10-17 15:57:17
BHMNCPNST01,485,321,2016-10-17 16:28:21
BHMNCPNST01,485,295,2016-10-18 08:01:23
BHMNCPNST01,485,307,2016-10-18 08:28:25
BHMNCPNST01,485,318,2016-10-18 08:54:23
BHMNCPNST01,485,337,2016-10-18 09:28:22
BHMNCPNST01,485,367,2016-10-18 10:01:25
BHMNCPNST01,485,388,2016-10-18 10:28:58
BHMNCPNST01,485,391,2016-10-18 11:01:57
BHMNCPNST01,485,391,2016-10-18 11:21:54
BHMNCPNST01,485,384,2016-10-18 12:01:59
BHMNCPNST01,485,389,2016-10-18 12:27:57
BHMNCPNST01,485,388,2016-10-18 13:01:56
BHMNCPNST01,485,384,2016-10-18 13:28:57
BHMNCPNST01,485,379,2016-10-18 13:54:59
BHMNCPNST01,485,374,2016-10-18 14:27:56
BHMNCPNST01,485,363,2016-10-18 15:01:58
BHMNCPNST01,485,363,2016-10-18 15:27:59
BHMNCPNST01,485,352,2016-10-18 15:55:00
BHMNCPNST01,485,322,2016-10-18 16:27:54
BHMNCPNST01,485,270,2016-10-19 08:05:03
BHMNCPNST01,485,278,2016-10-19 08:25:01
BHMNCPNST01,485,284,2016-10-19 08:58:05
BHMNCPNST01,485,303,2016-10-19 09:32:04
BHMNCPNST01,485,331,2016-10-19 09:58:04
BHMNCPNST01,485,340,2016-10-19 10:25:04
BHMNCPNST01,485,352,2016-10-19 10:59:00
BHMNCPNST01,485,363,2016-10-19 11:25:04
BHMNCPNST01,485,366,2016-10-19 11:59:05
BHMNCPNST01,485,365,2016-10-19 12:25:00
BHMNCPNST01,485,365,2016-10-19 12:58:01
BHMNCPNST01,485,365,2016-10-19 13:25:03
BHMNCPNST01,485,362,2016-10-19 13:58:02
BHMNCPNST01,485,351,2016-10-19 14:32:03
BHMNCPNST01,485,347,2016-10-19 14:58:03
BHMNCPNST01,485,318,2016-10-19 15:32:05
BHMNCPNST01,485,310,2016-10-19 15:59:01
BHMNCPNST01,485,296,2016-10-19 16:25:03
BHMNCPNST01,485,235,2016-10-22 07:52:46
BHMNCPNST01,485,238,2016-10-22 08:26:46
BHMNCPNST01,485,235,2016-10-22 08:59:44
BHMNCPNST01,485,245,2016-10-22 09:26:47
BHMNCPNST01,485,248,2016-10-22 09:59:44
BHMNCPNST01,485,251,2016-10-22 10:26:47
BHMNCPNST01,485,256,2016-10-22 10:59:47
BHMNCPNST01,485,266,2016-10-22 11:32:43
BHMNCPNST01,485,262,2016-10-22 11:59:46
BHMNCPNST01,485,265,2016-10-22 12:32:47
BHMNCPNST01,485,280,2016-10-22 12:59:47
BHMNCPNST01,485,299,2016-10-22 13:32:43
BHMNCPNST01,485,299,2016-10-22 13:59:48
BHMNCPNST01,485,310,2016-10-22 14:39:47
BHMNCPNST01,485,317,2016-10-22 14:59:48
BHMNCPNST01,485,323,2016-10-22 15:26:49
BHMNCPNST01,485,344,2016-10-22 15:59:47
BHMNCPNST01,485,350,2016-10-22 16:26:47
BHMNCPNST01,485,278,2016-10-23 07:59:48
BHMNCPNST01,485,278,2016-10-23 07:59:48
BHMNCPNST01,485,274,2016-10-23 08:59:50
BHMNCPNST01,485,270,2016-10-23 09:26:51
BHMNCPNST01,485,267,2016-10-23 09:59:52
BHMNCPNST01,485,256,2016-10-23 10:26:53
BHMNCPNST01,485,252,2016-10-23 10:59:53
BHMNCPNST01,485,232,2016-10-23 11:26:49
BHMNCPNST01,485,232,2016-10-23 11:59:50
BHMNCPNST01,485,244,2016-10-23 12:26:51
BHMNCPNST01,485,275,2016-10-23 13:06:52
BHMNCPNST01,485,287,2016-10-23 13:26:55
BHMNCPNST01,485,306,2016-10-23 13:59:53
BHMNCPNST01,485,310,2016-10-23 14:26:51
BHMNCPNST01,485,324,2016-10-23 14:59:53
BHMNCPNST01,485,317,2016-10-23 15:26:56
BHMNCPNST01,485,300,2016-10-23 15:59:54
BHMNCPNST01,485,284,2016-10-23 16:26:57
BHMNCPNST01,485,237,2016-10-24 07:56:56
BHMNCPNST01,485,257,2016-10-24 08:29:56
BHMNCPNST01,485,277,2016-10-24 09:03:01
BHMNCPNST01,485,287,2016-10-24 09:30:01
BHMNCPNST01,485,302,2016-10-24 09:55:57
BHMNCPNST01,485,306,2016-10-24 10:30:02
BHMNCPNST01,485,307,2016-10-24 11:03:03
BHMNCPNST01,485,313,2016-10-24 11:29:57
BHMNCPNST01,485,320,2016-10-24 12:02:57
BHMNCPNST01,485,321,2016-10-24 12:30:03
BHMNCPNST01,485,321,2016-10-24 12:56:58
BHMNCPNST01,485,317,2016-10-24 13:30:03
BHMNCPNST01,485,320,2016-10-24 13:56:01
BHMNCPNST01,485,323,2016-10-24 14:30:02
BHMNCPNST01,485,334,2016-10-24 14:56:02
BHMNCPNST01,485,326,2016-10-24 15:32:59
BHMNCPNST01,485,308,2016-10-24 16:00:04
BHMNCPNST01,485,288,2016-10-24 16:33:03
BHMNCPNST01,485,271,2016-10-25 08:00:03
BHMNCPNST01,485,281,2016-10-25 08:26:08
BHMNCPNST01,485,309,2016-10-25 09:00:03
BHMNCPNST01,485,325,2016-10-25 09:19:19
BHMNCPNST01,485,348,2016-10-25 09:56:19
BHMNCPNST01,485,360,2016-10-25 10:29:19
BHMNCPNST01,485,363,2016-10-25 10:56:23
BHMNCPNST01,485,369,2016-10-25 11:29:22
BHMNCPNST01,485,371,2016-10-25 12:02:23
BHMNCPNST01,485,372,2016-10-25 12:29:21
BHMNCPNST01,485,375,2016-10-25 13:03:20
BHMNCPNST01,485,377,2016-10-25 13:29:24
BHMNCPNST01,485,378,2016-10-25 13:56:21
BHMNCPNST01,485,365,2016-10-25 14:29:23
BHMNCPNST01,485,360,2016-10-25 15:02:24
BHMNCPNST01,485,355,2016-10-25 15:29:22
BHMNCPNST01,485,345,2016-10-25 15:56:25
BHMNCPNST01,485,319,2016-10-25 16:29:22
BHMNCPNST01,485,259,2016-10-26 07:59:26
BHMNCPNST01,485,272,2016-10-26 08:32:27
BHMNCPNST01,485,292,2016-10-26 08:59:29
BHMNCPNST01,485,313,2016-10-26 09:26:27
BHMNCPNST01,485,326,2016-10-26 09:59:25
BHMNCPNST01,485,341,2016-10-26 10:26:30
BHMNCPNST01,485,339,2016-10-26 10:59:30
BHMNCPNST01,485,339,2016-10-26 11:26:28
BHMNCPNST01,485,348,2016-10-26 11:52:27
BHMNCPNST01,485,353,2016-10-26 12:26:27
BHMNCPNST01,485,363,2016-10-26 12:59:31
BHMNCPNST01,485,364,2016-10-26 13:26:32
BHMNCPNST01,485,371,2016-10-26 13:59:26
BHMNCPNST01,485,369,2016-10-26 14:26:26
BHMNCPNST01,485,371,2016-10-26 14:59:30
BHMNCPNST01,485,360,2016-10-26 15:26:30
BHMNCPNST01,485,340,2016-10-26 15:59:32
BHMNCPNST01,485,318,2016-10-26 16:32:30
BHMNCPNST01,485,285,2016-10-27 07:59:33
BHMNCPNST01,485,296,2016-10-27 08:32:33
BHMNCPNST01,485,303,2016-10-27 08:59:33
BHMNCPNST01,485,307,2016-10-27 09:32:35
BHMNCPNST01,485,325,2016-10-27 09:59:37
BHMNCPNST01,485,329,2016-10-27 10:25:37
BHMNCPNST01,485,346,2016-10-27 10:59:38
BHMNCPNST01,485,347,2016-10-27 11:32:32
BHMNCPNST01,485,356,2016-10-27 11:59:38
BHMNCPNST01,485,361,2016-10-27 12:26:35
BHMNCPNST01,485,362,2016-10-27 12:59:36
BHMNCPNST01,485,360,2016-10-27 13:32:35
BHMNCPNST01,485,371,2016-10-27 13:59:37
BHMNCPNST01,485,362,2016-10-27 14:26:38
BHMNCPNST01,485,362,2016-10-27 14:59:37
BHMNCPNST01,485,348,2016-10-27 15:26:33
BHMNCPNST01,485,340,2016-10-27 15:59:38
BHMNCPNST01,485,328,2016-10-27 16:26:39
BHMNCPNST01,485,277,2016-10-28 08:16:41
BHMNCPNST01,485,277,2016-10-28 08:16:41
BHMNCPNST01,485,292,2016-10-28 08:56:40
BHMNCPNST01,485,311,2016-10-28 09:29:43
BHMNCPNST01,485,328,2016-10-28 10:02:44
BHMNCPNST01,485,329,2016-10-28 10:29:41
BHMNCPNST01,485,328,2016-10-28 10:56:43
BHMNCPNST01,485,327,2016-10-28 11:29:44
BHMNCPNST01,485,322,2016-10-28 12:02:44
BHMNCPNST01,485,330,2016-10-28 12:29:45
BHMNCPNST01,485,337,2016-10-28 13:02:43
BHMNCPNST01,485,340,2016-10-28 13:29:45
BHMNCPNST01,485,331,2016-10-28 14:02:39
BHMNCPNST01,485,332,2016-10-28 14:29:45
BHMNCPNST01,485,322,2016-10-28 15:02:43
BHMNCPNST01,485,310,2016-10-28 15:29:41
BHMNCPNST01,485,301,2016-10-28 16:02:40
BHMNCPNST01,485,290,2016-10-28 16:29:42
BHMNCPNST01,485,267,2016-10-29 07:59:48
BHMNCPNST01,485,270,2016-10-29 08:26:46
BHMNCPNST01,485,283,2016-10-29 08:59:48
BHMNCPNST01,485,287,2016-10-29 09:26:50
BHMNCPNST01,485,289,2016-10-29 09:59:51
BHMNCPNST01,485,298,2016-10-29 10:26:49
BHMNCPNST01,485,296,2016-10-29 10:59:46
BHMNCPNST01,485,293,2016-10-29 11:25:51
BHMNCPNST01,485,308,2016-10-29 12:06:51
BHMNCPNST01,485,310,2016-10-29 12:26:46
BHMNCPNST01,485,318,2016-10-29 12:59:51
BHMNCPNST01,485,323,2016-10-29 13:26:47
BHMNCPNST01,485,338,2016-10-29 13:59:51
BHMNCPNST01,485,374,2016-10-29 14:26:50
BHMNCPNST01,485,384,2016-10-29 14:59:51
BHMNCPNST01,485,379,2016-10-29 15:26:52
BHMNCPNST01,485,386,2016-10-29 15:59:51
BHMNCPNST01,485,397,2016-10-29 16:26:53
BHMNCPNST01,485,309,2016-10-30 07:52:54
BHMNCPNST01,485,309,2016-10-30 07:52:54
BHMNCPNST01,485,309,2016-10-30 07:52:54
BHMNCPNST01,485,309,2016-10-30 07:52:54
BHMNCPNST01,485,308,2016-10-30 08:59:52
BHMNCPNST01,485,300,2016-10-30 09:25:57
BHMNCPNST01,485,295,2016-10-30 09:59:52
BHMNCPNST01,485,290,2016-10-30 10:19:58
BHMNCPNST01,485,276,2016-10-30 10:59:56
BHMNCPNST01,485,266,2016-10-30 11:25:55
BHMNCPNST01,485,245,2016-10-30 11:59:58
BHMNCPNST01,485,251,2016-10-30 12:26:54
BHMNCPNST01,485,250,2016-10-30 13:06:59
BHMNCPNST01,485,252,2016-10-30 13:25:59
BHMNCPNST01,485,249,2016-10-30 13:59:59
BHMNCPNST01,485,235,2016-10-30 14:32:54
BHMNCPNST01,485,230,2016-10-30 15:00:00
BHMNCPNST01,485,230,2016-10-30 15:32:59
BHMNCPNST01,485,253,2016-10-31 08:00:03
BHMNCPNST01,485,266,2016-10-31 08:26:02
BHMNCPNST01,485,286,2016-10-31 09:00:00
BHMNCPNST01,485,303,2016-10-31 09:26:03
BHMNCPNST01,485,323,2016-10-31 10:00:05
BHMNCPNST01,485,329,2016-10-31 10:26:02
BHMNCPNST01,485,328,2016-10-31 11:00:02
BHMNCPNST01,485,331,2016-10-31 11:26:04
BHMNCPNST01,485,338,2016-10-31 12:00:04
BHMNCPNST01,485,340,2016-10-31 12:26:06
BHMNCPNST01,485,333,2016-10-31 13:00:06
BHMNCPNST01,485,329,2016-10-31 13:26:01
BHMNCPNST01,485,332,2016-10-31 13:59:47
BHMNCPNST01,485,338,2016-10-31 14:26:05
BHMNCPNST01,485,337,2016-10-31 15:00:03
BHMNCPNST01,485,319,2016-10-31 15:27:04
BHMNCPNST01,485,308,2016-10-31 16:00:07
BHMNCPNST01,485,294,2016-10-31 16:26:06
BHMNCPNST01,485,178,2016-11-01 08:06:07
BHMNCPNST01,485,185,2016-11-01 08:20:07
BHMNCPNST01,485,208,2016-11-01 09:00:08
BHMNCPNST01,485,222,2016-11-01 09:26:12
BHMNCPNST01,485,255,2016-11-01 10:00:08
BHMNCPNST01,485,264,2016-11-01 10:26:11
BHMNCPNST01,485,274,2016-11-01 11:00:09
BHMNCPNST01,485,276,2016-11-01 11:20:08
BHMNCPNST01,485,284,2016-11-01 12:00:08
BHMNCPNST01,485,285,2016-11-01 12:26:12
BHMNCPNST01,485,288,2016-11-01 13:00:12
BHMNCPNST01,485,283,2016-11-01 13:26:12
BHMNCPNST01,485,289,2016-11-01 14:00:09
BHMNCPNST01,485,279,2016-11-01 14:26:10
BHMNCPNST01,485,269,2016-11-01 15:00:12
BHMNCPNST01,485,262,2016-11-01 15:27:09
BHMNCPNST01,485,248,2016-11-01 16:00:09
BHMNCPNST01,485,222,2016-11-01 16:33:14
BHMNCPNST01,485,216,2016-11-02 07:56:18
BHMNCPNST01,485,224,2016-11-02 08:30:14
BHMNCPNST01,485,234,2016-11-02 08:56:14
BHMNCPNST01,485,263,2016-11-02 09:30:15
BHMNCPNST01,485,284,2016-11-02 09:56:15
BHMNCPNST01,485,293,2016-11-02 10:29:19
BHMNCPNST01,485,302,2016-11-02 10:56:16
BHMNCPNST01,485,315,2016-11-02 11:30:19
BHMNCPNST01,485,317,2016-11-02 11:56:19
BHMNCPNST01,485,323,2016-11-02 12:30:20
BHMNCPNST01,485,334,2016-11-02 13:03:20
BHMNCPNST01,485,335,2016-11-02 13:30:18
BHMNCPNST01,485,340,2016-11-02 14:03:20
BHMNCPNST01,485,334,2016-11-02 14:30:16
BHMNCPNST01,485,325,2016-11-02 14:56:19
BHMNCPNST01,485,302,2016-11-02 15:29:19
BHMNCPNST01,485,269,2016-11-02 16:03:20
BHMNCPNST01,485,251,2016-11-02 16:30:18
BHMNCPNST01,485,202,2016-11-03 08:00:22
BHMNCPNST01,485,218,2016-11-03 08:26:26
BHMNCPNST01,485,245,2016-11-03 09:00:22
BHMNCPNST01,485,281,2016-11-03 09:26:22
BHMNCPNST01,485,304,2016-11-03 10:00:22
BHMNCPNST01,485,306,2016-11-03 10:26:25
BHMNCPNST01,485,321,2016-11-03 11:00:24
BHMNCPNST01,485,320,2016-11-03 11:26:27
BHMNCPNST01,485,324,2016-11-03 12:00:26
BHMNCPNST01,485,330,2016-11-03 12:26:27
BHMNCPNST01,485,338,2016-11-03 12:59:26
BHMNCPNST01,485,343,2016-11-03 13:26:26
BHMNCPNST01,485,345,2016-11-03 13:59:26
BHMNCPNST01,485,343,2016-11-03 14:26:23
BHMNCPNST01,485,342,2016-11-03 15:00:23
BHMNCPNST01,485,327,2016-11-03 15:26:24
BHMNCPNST01,485,310,2016-11-03 16:03:28
BHMNCPNST01,485,297,2016-11-03 16:30:27
BHMNCPNST01,485,189,2016-11-04 08:00:29
BHMNCPNST01,485,194,2016-11-04 08:26:32
BHMNCPNST01,485,210,2016-11-04 08:59:32
BHMNCPNST01,485,225,2016-11-04 09:33:32
BHMNCPNST01,485,232,2016-11-04 10:00:29
BHMNCPNST01,485,228,2016-11-04 10:26:31
BHMNCPNST01,485,225,2016-11-04 11:00:33
BHMNCPNST01,485,236,2016-11-04 11:33:31
BHMNCPNST01,485,242,2016-11-04 12:00:31
BHMNCPNST01,485,239,2016-11-04 12:33:34
BHMNCPNST01,485,236,2016-11-04 13:00:30
BHMNCPNST01,485,236,2016-11-04 13:26:33
BHMNCPNST01,485,243,2016-11-04 13:59:31
BHMNCPNST01,485,251,2016-11-04 14:26:30
BHMNCPNST01,485,239,2016-11-04 15:00:30
BHMNCPNST01,485,224,2016-11-04 15:26:30
BHMNCPNST01,485,214,2016-11-04 16:00:33
BHMNCPNST01,485,198,2016-11-04 16:26:30
BHMNCPNST01,485,172,2016-11-05 08:00:35
BHMNCPNST01,485,170,2016-11-05 08:26:35
BHMNCPNST01,485,171,2016-11-05 08:59:37
BHMNCPNST01,485,176,2016-11-05 09:26:38
BHMNCPNST01,485,177,2016-11-05 09:59:37
BHMNCPNST01,485,179,2016-11-05 10:33:38
BHMNCPNST01,485,186,2016-11-05 10:59:39
BHMNCPNST01,485,187,2016-11-05 11:26:38
BHMNCPNST01,485,208,2016-11-05 12:06:39
BHMNCPNST01,485,217,2016-11-05 12:20:38
BHMNCPNST01,485,230,2016-11-05 13:00:37
BHMNCPNST01,485,258,2016-11-05 13:33:39
BHMNCPNST01,485,261,2016-11-05 13:59:41
BHMNCPNST01,485,274,2016-11-05 14:26:39
BHMNCPNST01,485,293,2016-11-05 15:00:40
BHMNCPNST01,485,292,2016-11-05 15:26:40
BHMNCPNST01,485,281,2016-11-05 16:00:41
BHMNCPNST01,485,274,2016-11-05 16:26:40
BHMNCPNST01,485,204,2016-11-06 08:20:46
BHMNCPNST01,485,204,2016-11-06 08:20:46
BHMNCPNST01,485,202,2016-11-06 08:46:45
BHMNCPNST01,485,197,2016-11-06 09:19:46
BHMNCPNST01,485,194,2016-11-06 10:00:43
BHMNCPNST01,485,189,2016-11-06 10:26:46
BHMNCPNST01,485,182,2016-11-06 10:59:45
BHMNCPNST01,485,174,2016-11-06 11:26:44
BHMNCPNST01,485,177,2016-11-06 11:59:43
BHMNCPNST01,485,177,2016-11-06 12:26:47
BHMNCPNST01,485,192,2016-11-06 13:06:45
BHMNCPNST01,485,206,2016-11-06 13:26:43
BHMNCPNST01,485,201,2016-11-06 13:59:46
BHMNCPNST01,485,197,2016-11-06 14:33:47
BHMNCPNST01,485,193,2016-11-06 15:00:47
BHMNCPNST01,485,192,2016-11-06 15:26:45
BHMNCPNST01,485,173,2016-11-06 15:53:48
BHMNCPNST01,485,167,2016-11-06 16:26:45
BHMNCPNST01,485,155,2016-11-07 08:00:52
BHMNCPNST01,485,163,2016-11-07 08:26:53
BHMNCPNST01,485,178,2016-11-07 08:53:51
BHMNCPNST01,485,207,2016-11-07 09:26:49
BHMNCPNST01,485,215,2016-11-07 09:59:50
BHMNCPNST01,485,229,2016-11-07 10:26:49
BHMNCPNST01,485,238,2016-11-07 10:59:51
BHMNCPNST01,485,238,2016-11-07 11:26:51
BHMNCPNST01,485,246,2016-11-07 11:59:51
BHMNCPNST01,485,253,2016-11-07 12:26:50
BHMNCPNST01,485,258,2016-11-07 12:59:53
BHMNCPNST01,485,251,2016-11-07 13:33:52
BHMNCPNST01,485,249,2016-11-07 13:59:54
BHMNCPNST01,485,246,2016-11-07 14:33:55
BHMNCPNST01,485,238,2016-11-07 15:00:51
BHMNCPNST01,485,231,2016-11-07 15:33:53
BHMNCPNST01,485,224,2016-11-07 16:00:51
BHMNCPNST01,485,204,2016-11-07 16:33:53
BHMNCPNST01,485,258,2016-11-08 07:59:58
BHMNCPNST01,485,260,2016-11-08 08:26:55
BHMNCPNST01,485,267,2016-11-08 08:59:56
BHMNCPNST01,485,281,2016-11-08 09:26:56
BHMNCPNST01,485,303,2016-11-08 09:59:56
BHMNCPNST01,485,320,2016-11-08 10:33:59
BHMNCPNST01,485,332,2016-11-08 11:00:00
BHMNCPNST01,485,333,2016-11-08 11:33:56
BHMNCPNST01,485,341,2016-11-08 11:59:58
BHMNCPNST01,485,347,2016-11-08 12:27:01
BHMNCPNST01,485,361,2016-11-08 13:00:00
BHMNCPNST01,485,357,2016-11-08 13:34:01
BHMNCPNST01,485,357,2016-11-08 14:00:59
BHMNCPNST01,485,351,2016-11-08 14:26:58
BHMNCPNST01,485,352,2016-11-08 15:00:02
BHMNCPNST01,485,336,2016-11-08 15:33:57
BHMNCPNST01,485,322,2016-11-08 16:01:02
BHMNCPNST01,485,291,2016-11-08 16:34:02
BHMNCPNST01,485,266,2016-11-09 08:00:02
BHMNCPNST01,485,271,2016-11-09 08:27:02
BHMNCPNST01,485,283,2016-11-09 09:00:07
BHMNCPNST01,485,304,2016-11-09 09:34:05
BHMNCPNST01,485,315,2016-11-09 09:54:03
